Character,Country,Popularity_Score,Avg_Episodes_Watched_Per_Year,Merchandise_Revenue_MillionUSD,Pop_Score_Scaled,Avg_Episodes_Scaled,Merch_Rev_Scaled
Paw Patrol,China,40.9037281187829,29.0,87.89070932545381,-0.3183324006067846,-0.8489546595095622,0.2534815842244209
Doraemon,India,53.19757003353279,73.5,52.28533116299506,0.0778249378884401,0.2729399380948239,-0.392333939467548
Pokemon,China,42.35577192719454,67.0,55.521259667508815,-0.2715416728173971,0.10906769350092481,-0.33364019797049077
Motu Patlu,Australia,14.373987961812915,5.0,96.68124398671668,-1.17322799178447,-1.4540214087793435,0.4129255794515692
Pokemon,Nigeria,87.53781521837381,39.0,71.03416508941913,1.184406609430687,-0.5968435139804866,-0.05226486491481837
Pokemon,Nigeria,50.96965122164809,88.0,183.7495147752829,0.00603237759524542,0.6385010991119834,1.9921825287727628
Mr Bean,Brazil,65.10448261763369,5.0,52.2644118608896,0.4615138474841737,-1.4540214087793435,-0.3927133768093693
Spongebob Squarepants,South Africa,18.242605618085427,138.0,183.7495147752829,-1.0485654749738549,1.8990568267573613,1.9921825287727628
Tom And Jerry,China,18.774248828063456,111.0,21.87053395620678,-1.0314337792391584,1.2183567338288572,-0.944001951430901
Doraemon,Italy,54.303906260629184,87.0,64.35260462605703,0.11347556836234528,0.6132899845590759,-0.1734559796401611
Motu Patlu,South Africa,85.20142413212255,33.0,89.72039481735706,1.1091186334804861,-0.748110201297932,0.2866686855874105
Peppa Pig,South Africa,87.16922245044655,31.0,65.08486872031483,1.1725290587884052,-0.7985324304037471,-0.16017406707750936
Mr Bean,Nigeria,9.74030445454167,19.0,-18.051278212944474,-1.3225440264625634,-1.1010658050386377,-1.6681095824498782
Motu Patlu,Franse,42.86232543829501,68.0,10.467863937805678,-0.25521846871614634,0.13427880805383235,-1.150825237391246
Motu Patlu,Russia,10.136233419406926,38.0,41.90973195629049,-1.3097855929279656,-0.6220546285333942,-0.580528065779649
Mickey Mouse,Egyp,88.51662145082486,81.0,91.9026916669364,1.2159477073754328,0.46202329724163055,0.32625150300144956
Spongebob Squarepants,Brazil,68.34004165119433,64.5,95.74094923154736,0.5657766535433355,0.04603990711865593,0.39587037652790646
Mr Bean,Brazil,28.62621370152676,65.0,75.60054967958477,-0.7139636010569406,0.05864546439510971,0.03056088242090693
Mr Bean,Nigeria,88.57693733721264,62.0,44.2462575624971,1.2178913293274685,-0.016987879263612952,-0.5381478247636157
Paw Patrol,France,98.51669158271076,82.0,95.19067359907274,1.5381904363518373,0.48723441179453814,0.3858893971337253
Shinchan,Egypt,81.83779643547199,39.0,7.394099121641696,1.0007289368149404,-0.5968435139804866,-1.2065776303415305
Peppa Pig,Uk,28.865765905883144,44.0,89.50626008916622,-0.7062442595877265,-0.4707879412159489,0.2827846787669741
Tom And Jerry,Nigeria,21.8660366905846,114.0,74.58563933040199,-0.9318038621390623,1.2939900774875799,0.012152291009035324
Peppa Pig,Germeny,17.94357020796672,20.0,96.3716661402505,-1.0582016060555732,-1.0758546904857302,0.4073104114809678
Pokemon,Canada,50.46317576609416,60.0,183.7495147752829,-0.010288311240412532,-0.06741010836942805,1.9921825287727628
Pokemon,Italy,83.44974323165103,100.0,50.148307219130736,1.052672385982286,0.9410344737468741,-0.4310955903381509
Paw Patrol,Uae,80.00296310981696,71.0,28.963386301029782,0.941603181667419,0.20991215171255503,-0.8153507647859743
Doraemon,Australia,-11.186840089255991,33.0,71.49097302114875,-1.9969013138154328,-0.748110201297932,-0.04397921626054683
Paw Patrol,Usa,89.536421630103,84.0,50.252114270242096,1.2488097961855282,0.5376566409003533,-0.42921272295866364
Doraemon,Uk,27.954374637052517,105.0,63.382663033111854,-0.7356129745827146,1.067090046511412,-0.19104892121602035
Spongebob Squarepants,Russia,60.33450464378223,33.0,136.80381586824913,0.3078058535221997,-0.748110201297932,1.1406746193104171
Mickey Mouse,Saudi Arabia,73.15256597220284,74.0,183.7495147752829,0.7208556629917058,0.2855454953712777,1.9921825287727628
Motu Patlu,Australia,44.94197572507132,91.0,8.876313889498945,-0.18820372033047897,0.714134442770706,-1.1796930034697122
Pokemon,Uk,117.55449882016669,45.0,68.66173227904693,2.1516656297270647,-0.4455768266630414,-0.09529639601845347
Paw Patrol,U A E,14.053369972514416,12.0,96.838763898508,-1.1835596009099942,-1.2775436069089907,0.4157826985042377
Peppa Pig,India,56.281440658974425,32.0,5.5492014410305135,0.17719972956953323,-0.7733213158508395,-1.2400406525941141
Peppa Pig,South Africa,50.46317576609416,27.0,59.37593530459003,-0.010288311240412532,-0.8993768886153773,-0.263723531059506
Doraemon,South Africa,66.20613452220609,16.5,93.75320113284576,0.4970135301293505,-1.1640935914209065,0.35981631263134023
Mr Bean,Australia,50.46317576609416,35.0,15.62976263121966,-0.010288311240412532,-0.6976879721921169,-1.057197968703873
Mr Bean,Canada,74.71828517830609,30.0,41.054039351237314,0.7713094721281755,-0.8237435449566547,-0.596048742609152
Shinchan,South Korea,31.95643241400764,19.0,2.156986306618757,-0.6066504770643045,-1.1010658050386377,-1.301569143697624
Peppa Pig,Japan,50.45911563889853,48.0,52.73974362765278,-0.010419144969601998,-0.3699434830043187,-0.38409174014316316
Doraemon,Nigeria,48.07781514399485,147.0,65.7361468791573,-0.08715428381066435,2.125956857733529,-0.1483610891812244
Pokemon,Japan,50.46317576609416,73.0,183.7495147752829,-0.010288311240412532,0.2603343808183701,1.9921825287727628
Motu Patlu,South Africa,47.554722241124594,24.0,13.92843464152756,-0.10401045404807353,-0.9750102322741,-1.0880569030373748
Pokemon,Unknown,57.8105432569981,35.0,183.7495147752829,0.22647360340976938,-0.6976879721921169,1.9921825287727628
Doraemon,Australia,76.25811484282336,114.0,89.67009570865007,0.820929015462247,1.2939900774875799,0.28575635304364055
Paw Patrol,S Africa,43.79235185825608,58.0,87.00855562809448,-0.2252492537370617,-0.11783233747524316,0.23748095225704008
Paw Patrol,Japon,6.336375360911795,72.0,15.8545548324621,-1.43223239723468,0.23512326626546257,-1.0531206550883607
Shinchan,Brazil,11.886795103537962,69.0,98.53885124745626,-1.2533754111096176,0.15948992260673991,0.44661912991562347
Motu Patlu,U.S.A,58.68632625084121,16.0,91.73356513248758,0.2546948756813776,-1.1766991486973604,0.3231838613402121
Mr Bean,Russia,33.14631277967166,33.0,87.30509576267586,-0.5683077163506149,-0.748110201297932,0.24285964031468532
Mr Bean,Brazil,50.46317576609416,167.75,32.44814310765588,-0.010288311240412532,2.649087484706361,-0.7521437393826251
Shinchan,Spain,50.80633307901873,72.0,51.24358504662189,0.0007696061068299655,0.23512326626546257,-0.41122928192479985
Mr Bean,Germany,75.23674044597865,78.0,31.43208016189297,0.7880161989914491,0.3863899535829079,-0.7705732367587756
Motu Patlu,Australia,66.63747777422398,94.0,77.96609724351565,0.5109131553142382,0.7897677864294288,0.07346752792394635
Spongebob Squarepants,Spain,3.340307424751665,81.0,7.238037150686156,-1.5287778309380404,0.46202329724163055,-1.209408305051435
Mr Bean,U A E,38.10276444338844,50.0,77.79794078759782,-0.40859078545999894,-0.3195212538985036,0.07041748168808704
Doraemon,Australlia,49.59334355118301,136.5,69.90323101837161,-0.0383178253326,1.861240154928,-0.07277791145576845
Motu Patlu,Australlia,59.41737450615411,19.0,5.413940603431094,0.2782522089499035,-1.1010658050386377,-1.2424940333241463
Mr Bean,Rusia,65.20263435032926,17.0,56.599410286487874,0.46467669352229624,-1.1514880341444529,-0.3140845453542541
Mr Bean,Saudi Arabia,36.80813860848623,35.0,78.82910934056288,-0.4503088690874351,-0.6976879721921169,0.08912096676298983
Tom And Jerry,Egypt,93.5317513800111,10.5,64.46321913155342,1.3775554894448012,-1.315360278738352,-0.171449637663701
Spongebob Squarepants,Kanada,18.504171926812184,150.0,183.7495147752829,-1.0401367499728533,2.2015902013922517,1.9921825287727628
Paw Patrol,Canada,93.71475031496104,25.0,31.76840435671363,1.383452455708069,-0.9497991177211924,-0.764472939634635
Paw Patrol,Canada,87.53277829696044,88.0,19.50410176073741,1.1842442994388094,0.6385010991119834,-0.9869246425093505
Mr Bean,Australia,97.50844448862368,88.0,79.2381553117174,1.5057006347008284,0.6385010991119834,0.09654030203503539
Doraemon,France,56.71290126617993,34.5,52.133388590621,0.19110313641349072,-0.7102935294685707,-0.39508989592730326
Mr Bean,India,103.48193273472204,92.0,22.986071632170315,1.69819060012552,0.7393455573236136,-0.9237681669415647
Spongebob Squarepants,South Korea,90.62815101069172,66.0,183.7495147752829,1.2839897349524458,0.08385657894801726,1.9921825287727628
Pokemon,India,22.919728275093757,86.0,31.948919657597887,-0.8978496550971495,0.5880788700061683,-0.7611987268726458
Spongebob Squarepants,India,81.84143986070708,30.0,69.30829389811674,1.0008463427206085,-0.8237435449566547,-0.08356896740602655
Mickey Mouse,Egypt,95.73074271254184,72.0,49.00843265930569,1.44841588928647,0.23512326626546257,-0.451770800763882
Tom And Jerry,India,50.46317576609416,57.0,92.76707051680184,-0.010288311240412532,-0.14304345202815072,0.3419297322017417
Motu Patlu,Italy,25.31576174173245,71.0,47.90053569017119,-0.8206397602838581,0.20991215171255503,-0.47186599700231824
Peppa Pig,South Africa,94.47953843323316,13.0,82.85089155178476,1.4080970239031383,-1.252332492356083,0.16206863700157886
Motu Patlu,Australlia,79.63469976472865,12.0,76.99270928531539,0.9297362463621507,-1.2775436069089907,0.05581207567422508
Motu Patlu,Franse,35.349867838137946,90.0,56.27070165869041,-0.49730025479034057,0.6889233282177986,-0.3200467102169465
Mr Bean,Spain,70.27393214783103,18.0,51.73744848358781,0.62809443161478,-1.1262769195915452,-0.4022715151312217
Pokemon,Saudi Arabia,50.46317576609416,59.0,183.7495147752829,-0.010288311240412532,-0.09262122292233561,1.9921825287727628
Mr Bean,South Africa,39.41392246184222,12.0,6.74127226448152,-0.3663399679743659,-1.2775436069089907,-1.2184186987529766
Paw Patrol,China,40.35938781423469,68.0,27.155940842742936,-0.33587324811245933,0.13427880805383235,-0.8481344731870534
Tom And Jerry,Kanada,83.31187926796838,60.0,62.14923570284534,1.0482298511501604,-0.06741010836942805,-0.2134210053881787
Peppa Pig,France,93.70069816438462,84.0,86.84683910951395,1.3829996385487877,0.5376566409003533,0.23454771454052997
Tom And Jerry,South Korea,52.558335318107005,130.5,93.0503341819378,0.05722620843568841,1.7099734676105547,0.34706760972709744
Shinchan,Brazil,73.64037233806302,62.0,59.38139835312237,0.7365747582054113,-0.016987879263612952,-0.2636244414912736
Doraemon,Canada,78.58814924009911,94.5,69.90211080077495,0.8960121531687453,0.8023733437058825,-0.0727982301253396
Peppa Pig,Mexico,-9.917773216870897,31.0,64.31514671717068,-1.956006843394974,-0.7985324304037471,-0.17413539663535405
Pokemon,Spain,18.510797675142744,63.0,183.7495147752829,-1.039923241547873,0.008223235289294601,1.9921825287727628
Paw Patrol,Uk,68.55716988199838,84.0,30.58956385932585,0.5727734038370177,0.5376566409003533,-0.7858549198988553
Doraemon,France,87.05455704956005,51.0,40.46886782936329,1.1688340755319355,-0.294310139345596,-0.6066626687167297
Tom And Jerry,Uae,57.34437770202132,115.5,99.0730670340458,0.21145186270101807,1.3318067493169412,0.4563088134911403
Pokemon,Uae,37.21489766842543,-3.0,183.7495147752829,-0.4372014460611963,-1.6557103252026037,1.9921825287727628
Paw Patrol,Usa,91.60710137277287,87.0,81.24449171552632,1.3155354773371521,0.6132899845590759,0.13293152331110342
Peppa Pig,Egypt,51.6489410207985,95.0,43.21282406774305,0.027921843944695966,0.8149789009823363,-0.5568923916818544
Paw Patrol,Germany,8.339559266289754,46.0,70.1928176874763,-1.367681705109797,-0.4203657121101338,-0.06752534636549655
Mickey Mouse,Usa,81.24602774525225,78.0,183.7495147752829,0.9816597547847901,0.3863899535829079,1.9921825287727628
Shinchan,Uae,25.483604204661635,62.0,88.29248261714383,-0.8152311968858912,-0.016987879263612952,0.2607690065793902
Motu Patlu,Unknown,4.80778347903258,60.0,87.57474118808022,-1.4814898137339223,-0.06741010836942805,0.24775050822863073
Peppa Pig,Uk,7.775808648511173,167.75,72.8885798565468,-1.3858480314594346,2.649087484706361,-0.018629220363866866
Pokemon,Australia,134.7576497146047,21.0,52.52560855849845,2.7060207710515702,-1.0506435759328225,-0.3879757531480449
Shinchan,Italy,63.33718644507867,59.0,3.2956271154144328,0.4045644127259313,-0.09262122292233561,-1.2809163112273667
Mr Bean,France,31.314589900924812,54.0,71.92665315964365,-0.6273332403110737,-0.21867679568687337,-0.03607678659049934
Doraemon,Brazil,61.59305558272992,136.5,16.108258402937523,0.34836145801032886,1.861240154928,-1.0485189428559694
Motu Patlu,Mexico,17.733890943377737,51.0,58.17291652835086,-1.0649583205125526,-0.294310139345596,-0.28554406045939706
Doraemon,Egypt,22.30303495240689,21.0,31.026773521832627,-0.9177220096529936,-1.0506435759328225,-0.7779247474999925
Motu Patlu,Usa,53.25273565902104,70.0,92.87210949169436,0.07960259759167976,0.18470103715964747,0.34383494439380896
Pokemon,Australlia,49.957137802899176,93.0,183.7495147752829,-0.026594902301775455,0.7645566718765212,1.9921825287727628
Peppa Pig,Canada,73.19592443229894,30.0,51.86589784411872,0.7222528480435417,-0.8237435449566547,-0.3999416819621801
Mr Bean,South Korea,61.04308358342936,43.0,1.7880744518517293,0.33063913450880367,-0.49599905576885644,-1.308260520533884
Doraemon,Mexico,69.63118158879334,33.0,49.09850634533197,0.6073824074525699,-0.748110201297932,-0.45013703115619774
Shinchan,Germany,89.7692676531803,94.0,71.11970394983106,1.2563130373546556,0.7897677864294288,-0.050713348633180035
Mr Bean,Canada,45.81854982110139,37.0,81.22024191814049,-0.15995695554489206,-0.6472657430863018,0.13249167696186087
Spongebob Squarepants,Australia,98.5660450688721,93.0,65.46491103242037,1.539780805404792,0.7645566718765212,-0.1532808043884381
Motu Patlu,Brazil,0.5587577169498092,90.0,80.5923263292674,-1.6184106191889516,0.6889233282177986,0.1211024527549967
Peppa Pig,Australia,22.44992271578161,8.0,32.86827713261353,-0.9129886914763355,-1.3783880651206208,-0.7445232873792557
Doraemon,Australia,77.15421115934262,33.0,82.80028301154569,0.8498048651965541,-0.748110201297932,0.16115069194371004
Spongebob Squarepants,Uae,90.41631659486302,36.0,129.26760301943034,1.277163572800832,-0.6724768576392093,1.003981695409789
Mickey Mouse,Mexico,13.329938448890166,57.0,183.7495147752829,-1.2068714922593273,-0.14304345202815072,1.9921825287727628
Doraemon,Italy,10.991927485306974,82.5,55.80309881123543,-1.2822116672126522,0.4998399690709919,-0.32852815862148554
Shinchan,Uae,84.19494295095365,39.0,22.030152950768983,1.0766857366901814,-0.5968435139804866,-0.9411067589098717
Mickey Mouse,Germany,116.83180812597216,47.0,183.7495147752829,2.1283776109000225,-0.39515459755722626,1.9921825287727628
Mickey Mouse,Saudi Arabia,52.80932302764101,79.0,183.7495147752829,0.06531404816012051,0.41160106813581543,1.9921825287727628
Doraemon,Mexico,57.108523425263016,66.0,68.27715799013167,0.20385168342417348,0.08385657894801726,-0.10227186036153811
Tom And Jerry,South Africa,53.31437807947555,24.0,2.978941240285025,0.08158896583970189,-0.9750102322741,-1.2866604056548818
Pokemon,Saudi Arabia,23.4071147000389,95.0,183.7495147752829,-0.8821440920791873,0.8149789009823363,1.9921825287727628
Spongebob Squarepants,Spain,78.15623302761387,-4.0,54.32222421026171,0.8820940648788833,-1.6809214397555112,-0.3553884773516023
Shinchan,Italy,64.70027485528979,167.75,183.7495147752829,0.44848863759131263,2.649087484706361,1.9921825287727628
Pokemon,South Africa,50.46317576609416,84.0,102.45228823426892,-0.010288311240412532,0.5376566409003533,0.5176016187279093
Pokemon,Usa,17.80201341269436,167.75,33.47017364194001,-1.0627631388660554,2.649087484706361,-0.7336060010185986
Mr Bean,Australia,36.46499352467991,25.0,25.87492949249956,-0.4613663923629976,-0.9497991177211924,-0.8713696432290067
Mickey Mouse,Mexico,96.70415133915662,90.0,74.89724797956147,1.4797830545275767,0.6889233282177986,0.017804293974027302
Shinchan,Australia,57.86652837675808,93.0,94.70218590576248,0.22827767053485912,0.7645566718765212,0.3770291363598382
Paw Patrol,Brazil,89.0008595745573,54.0,78.26190155662795,1.231551819387448,-0.21867679568687337,0.07883286954484744
Spongebob Squarepants,Nigeria,77.3836502915678,126.0,172.66523819611453,0.8571983225550653,1.5965234521224705,1.7911343092858019
Pokemon,South Africa,59.13810783130455,82.0,-28.762772495638902,0.2692531065207372,0.48723441179453814,-1.8623962224664024
Paw Patrol,Germany,58.84894491215277,62.0,37.72062294685828,0.25993510705099926,-0.016987879263612952,-0.6565107338020237
Paw Patrol,S. Korea,27.652448390955808,71.0,7.9907258932158625,-0.7453422600985808,0.20991215171255503,-1.1957559272500835
Mickey Mouse,France,73.26416767914642,23.0,88.7207031436276,0.7244519216308585,-1.0002213468270076,0.2685361327226635
Mickey Mouse,India,89.9772356401391,-7.0,8.105344699307896,1.2630146075210136,-1.7565547834142339,-1.193676954687469
Motu Patlu,Uae,72.78465515487808,28.0,74.78554935342073,0.7090000875576253,-0.8741657740624698,0.01577828805976315
Shinchan,South Africa,96.80661468578516,99.0,43.23944189804818,1.4830848382153088,0.9158233591939665,-0.5564095936073722
Paw Patrol,Uae,83.11255413387269,79.0,85.55273607135734,1.0418067886798508,0.41160106813581543,0.21107508556057245
Mickey Mouse,Germany,50.46317576609416,23.0,157.79905782805824,-0.010288311240412532,-1.0002213468270076,1.5214893692464249
Shinchan,Mexico,75.66250614713476,73.0,89.3644918380402,0.8017360929157553,0.2603343808183701,0.2802132656246646
Tom And Jerry,Nigeria,46.45707440842381,28.5,58.54481287417889,-0.13938110929345146,-0.861560216786016,-0.27879855049053254
Mr Bean,India,67.360792726134,65.0,33.774144795380664,0.534221290251184,0.05864546439510971,-0.728092528060923
Mr Bean,Brazil,-4.804193863632177,33.0,36.04791566024584,-1.791226622467235,-0.748110201297932,-0.6868505416635781
Spongebob Squarepants,Itali,94.859982298258,130.5,124.00580737566032,1.4203564648541604,1.7099734676105547,0.9085424813186899
Motu Patlu,Nigeria,62.60050945831902,24.0,82.827287833558,0.38082569895125334,-0.9750102322741,0.16164050933001942
Mickey Mouse,Brazil,94.03719656210149,16.0,153.24969774463656,1.3938429787000455,-1.1766991486973604,1.4389724148882177
Shinchan,Uk,92.15503809291124,91.0,70.16976403158822,1.3331922159074914,0.714134442770706,-0.06794349692641603
Mr Bean,Mexico,77.33299382448635,30.0,70.39177731361852,0.8555659661838254,-0.8237435449566547,-0.06391658775143784
Pokemon,Italy,96.78855081393772,47.0,121.48781138653484,1.482502747161623,-0.39515459755722626,0.8628707041239198
Mickey Mouse,Rusia,41.75141232271825,98.0,142.88944526748878,-0.29101658505911865,0.8906122446410589,1.2510566497871802
Motu Patlu,India,71.94123270249673,59.0,71.55068067674928,0.6818216028919302,-0.09262122292233561,-0.04289623012586409
Peppa Pig,China,37.18837175696862,76.0,69.57836832153286,-0.4380562182761604,0.3359677244770928,-0.078670318263797
Motu Patlu,India,27.362849642597364,52.0,57.976547516993456,-0.7546743037491164,-0.2690990247926885,-0.28910583012599117
Pokemon,Italy,50.46317576609416,65.0,160.23631831171366,-0.010288311240412532,0.05864546439510971,1.5656967541095708
Pokemon,Uae,63.17012963949213,82.0,183.7495147752829,0.3991811663870244,0.48723441179453814,1.9921825287727628
Mickey Mouse,Germany,53.32180171480228,91.0,108.85055373814352,0.08182818541267081,0.714134442770706,0.6336542883064
Peppa Pig,Spain,31.606614156940537,41.0,6.787138766295021,-0.6179230369880232,-0.5464212848746716,-1.2175867654772383
Tom And Jerry,South Korea,77.56398726622547,103.5,83.4494593667095,0.8630095096850176,1.0292733746820506,0.17292554701941337
Mr Bean,Saudi Arabia,30.45817479004032,69.0,75.68306345869654,-0.6549304010137861,0.15948992260673991,0.032057529338283396
Pokemon,Spain,63.83773781487496,64.0,7.415384178255138,0.4206942035442698,0.03343434984220216,-1.206191558891288
Peppa Pig,Spain,38.18593865311298,67.0,183.7495147752829,-0.40591057582460544,0.10906769350092481,1.9921825287727628
Spongebob Squarepants,Franse,65.35828449518033,109.5,102.66756637924948,0.46969237109064155,1.180540061999496,0.521506365008252
Doraemon,Uae,30.579114438371448,39.0,6.564620787012025,-0.6510332361133715,-0.5968435139804866,-1.2216228289243338
Tom And Jerry,Egypt,6.767652127447388,40.0,43.47654024778687,-1.4183349144810926,-0.5716323994275792,-0.5521090692819643
Paw Patrol,Mexico,43.3756526435994,167.75,51.23685086049225,-0.2386769887751529,2.649087484706361,-0.41135142757150833
Doraemon,Uk,54.58173663644275,49.5,41.36338059267015,0.12242838742400709,-0.33212681117495735,-0.5904378662150316
Doraemon,India,2.0915088870376297,12.0,92.7360315003558,-1.5690191735913865,-1.2775436069089907,0.34136674201049805
Motu Patlu,Franse,98.42746984457122,38.0,30.8968767414591,1.5353153508771435,-0.6220546285333942,-0.7802808341804952
Mr Bean,Uk,36.89656211184062,54.0,96.23655005872251,-0.4474595059678987,-0.21867679568687337,0.40485965635759696
Peppa Pig,India,85.04166944866428,54.0,76.6393915208989,1.1039706910675413,-0.21867679568687337,0.04940354671505526
Doraemon,Mexico,87.26627878436591,21.0,62.37948431233512,1.175656606644984,-1.0506435759328225,-0.20924472264688837
Doraemon,Japan,83.76250802474024,22.5,25.064399756277457,1.0627509333448135,-1.0128269041034612,-0.8860711493800664
Spongebob Squarepants,Brazil,76.49809163053361,82.5,125.10627601228754,0.8286620387253706,0.4998399690709919,0.9285029413825386
Spongebob Squarepants,Nigeria,93.9264295076771,118.5,183.7495147752829,1.3902736159428204,1.4074400929756639,1.9921825287727628
Motu Patlu,India,92.63348572284409,49.0,18.50077576673813,1.3486097347757093,-0.34473236845141114,-1.0051231152033326
Motu Patlu,Egypt,16.801721862311148,48.0,12.763475672663052,-1.0949965807036013,-0.3699434830043187,-1.109187098119817
Tom And Jerry,Usa,17.48804975707392,13.5,-12.272626302940276,-1.072880318431021,-1.2397269350796294,-1.563295554286352
Shinchan,Nigeria,19.62498288568495,24.0,88.98099316813187,-1.0040196850632588,-0.9750102322741,0.2732573110154491
Spongebob Squarepants,Brazil,139.68462586670324,132.0,183.7495147752829,2.864787881673272,1.747790139439916,1.9921825287727628
Paw Patrol,Japan,6.950513816251835,15.0,23.562677745015275,-1.4124423708440546,-1.2019102632502678,-0.9133096014677794
Shinchan,Brazil,14.49495310381984,9.0,42.36439984321957,-1.1693300053746507,-1.3531769505677134,-0.5722812335689854
Tom And Jerry,Kanada,23.77756054395008,37.0,78.42300469147321,-0.8702068278294821,-0.6472657430863018,0.08175498161802326
Paw Patrol,South Africa,58.81231461663084,74.0,81.82738985701485,0.2587547306899816,0.2855454953712777,0.14350421451485534
Doraemon,Nigeria,89.65440245158925,-3.0,62.04551423537211,1.2526116157109113,-1.6557103252026037,-0.21530232043919956
Peppa Pig,Spain,96.7687843504278,13.0,52.8235796015107,1.4818657917143465,-1.252332492356083,-0.38257111106532443
Pokemon,Egypt,69.86281061280269,50.0,183.7495147752829,0.6148464319866497,-0.3195212538985036,1.9921825287727628
Paw Patrol,Italy,108.45938204256312,61.0,1.1380453729121385,1.8585841600852782,-0.04219899381652051,-1.3200508424373596
Spongebob Squarepants,Uae,50.46317576609416,150.0,43.014879329832496,-0.010288311240412532,2.2015902013922517,-0.5604827421056722
Spongebob Squarepants,Egypt,43.48740692206318,43.5,143.05715860159577,-0.23507581366417743,-0.4833934984924027,1.2540986586152352
Shinchan,Uae,48.03380314666734,41.0,77.0563298958728,-0.0885725284768989,-0.5464212848746716,0.05696603555459128
Spongebob Squarepants,Germeny,1.8891978960454137,58.5,104.33427640385584,-1.5755384524543796,-0.1052267801987894,0.5517373936599493
Mr Bean,South Korea,61.67794690554983,88.0,52.241963296053,0.35109699997864774,0.6385010991119834,-0.3931205521408581
Motu Patlu,Russia,38.272400732927295,88.0,82.67701101189581,-0.4031244177092236,0.6385010991119834,0.158914766498762
Pokemon,Saudi Arabia,27.32367363847046,90.0,183.7495147752829,-0.7559367131436256,0.6889233282177986,1.9921825287727628
Mr Bean,S. Korea,26.84044703571047,28.0,57.12896708935124,-0.77150822985638,-0.8741657740624698,-0.3044793671026595
Mr Bean,South Africa,5.353893569125601,77.0,85.75859131629379,-1.463891936575841,0.36117883903000036,0.21480891791047121
Shinchan,South Korea,35.52414280129651,81.0,17.07050826828426,-0.49168441020326986,0.46202329724163055,-1.0310655149531407
Peppa Pig,France,41.78220733482968,81.0,30.68308942615869,-0.2900242451444209,0.46202329724163055,-0.7841585395754349
Doraemon,India,83.5724149204065,28.5,57.20418263830326,1.0566253642345746,-0.861560216786016,-0.3031150965445829
Doraemon,Italy,66.5596792123796,135.0,73.63220702647902,0.5084061708082762,1.8234234830986387,-0.00514120268322014
Mr Bean,South Korea,69.02537823700008,-9.0,51.69442831042957,0.5878609718295883,-1.806977012520049,-0.4030518212841501
Spongebob Squarepants,Germany,6.395100346072901,26.0,31.962842979343996,-1.4303400405583928,-0.9245880031682848,-0.7609461836393182
Mickey Mouse,India,22.30669508547062,98.0,150.85234146043658,-0.9176040653534719,0.8906122446410589,1.3954888181941296
Paw Patrol,Japan,50.46317576609416,63.0,2.7465515048114857,-0.010288311240412532,0.008223235289294601,-1.2908755244504382
Peppa Pig,Itali,90.2541929609562,37.0,74.34611655313664,1.2719392932175195,-0.6472657430863018,0.007807792064803503
Motu Patlu,Mexico,32.48534240275389,46.0,84.11101378034908,-0.5896068567787807,-0.4203657121101338,0.18492491711867126
Doraemon,Mexico,15.157699760473164,88.0,25.497693059910887,-1.147973626024971,0.6385010991119834,-0.8782120124676184
Paw Patrol,Saudi Arabia,10.861096598037168,49.0,49.32211436863653,-1.2864275678605683,-0.34473236845141114,-0.4460811963322211
Shinchan,South Korea,49.3591882565764,93.0,66.30175357318303,-0.045863256528898784,0.7645566718765212,-0.1381020327645438
Mr Bean,Italy,74.04793215196891,92.0,71.1910001095521,0.7497079847650316,0.7393455573236136,-0.04942016852658536
Pokemon,Unknown,38.06007363488477,52.0,112.53136065650864,-0.40996645607560445,-0.2690990247926885,0.700417299128719
Motu Patlu,Uae,0.7786635697465294,77.0,67.36239019737685,-1.611324362673895,0.36117883903000036,-0.11886405153105613
Peppa Pig,Spain,76.30421598739694,-5.0,14.216859576818514,0.822414580907329,-1.706132554308419,-1.0828254096438528
Doraemon,France,74.54543047340681,167.75,183.7495147752829,0.7657393940098682,2.649087484706361,1.9921825287727628
Peppa Pig,Russia,28.881224327075607,35.0,15.756023649755736,-0.7057461266981538,-0.6976879721921169,-1.0549078279999686
Mr Bean,Rusia,51.40083425484314,51.0,86.83022268164221,0.019926839881270614,-0.294310139345596,0.2342463233569028
Mr Bean,Uae,27.02531598908854,36.0,6.349783909352133,-0.7655510040315721,-0.6724768576392093,-1.2255195714338845
Paw Patrol,Mexico,26.314367093392256,43.0,16.266600086661143,-0.7884606545930652,-0.49599905576885644,-1.0456469183845636
Mickey Mouse,South Africa,68.2904065018584,50.0,183.7495147752829,0.5641772081630315,-0.3195212538985036,1.9921825287727628
Spongebob Squarepants,Brazil,34.39828175226781,37.0,72.82266471336742,-0.5279642094549203,-0.6472657430863018,-0.01982479881039793
Paw Patrol,Spain,27.64499582944385,28.0,36.91592065186912,-0.7455824117902995,-0.8741657740624698,-0.6711065409770897
Peppa Pig,Australia,54.3933482653792,24.0,13.199064410134715,0.11635775171862651,-0.9750102322741,-1.1012863262948125
Motu Patlu,Australia,21.295662239637547,57.0,91.26922861898548,-0.9501836351994073,-0.14304345202815072,0.3147616581756114
Spongebob Squarepants,Australia,26.094602315716784,63.0,183.7495147752829,-0.7955423650967977,0.008223235289294601,1.9921825287727628
Mr Bean,U.S.A,96.42222970613152,74.0,19.925171218333933,1.4706983986016327,0.2855454953712777,-0.9792872234928294
